state-of-charge;open-circuit voltage/V
0.25025;3.2758432239567
0.25026;3.27584767868561
0.25027;3.27585213341452
0.25028;3.27585658814344
0.25029;3.27586104287235
0.2503;3.27586549760126
0.25031;3.27586995233018
0.25032;3.27587440705909
0.25033;3.275878861788
0.25034;3.27588331651692
0.25035;3.27588777124583
0.25036;3.27589222597474
0.25037;3.27589668070366
0.25038;3.27590113543257
0.25039;3.27590559016148
0.2504;3.27591004489039
0.25041;3.27591449961931
0.25042;3.27591895434822
0.25043;3.27592340907713
0.25044;3.27592786380605
0.25045;3.27593231853496
0.25046;3.27593677326387
0.25047;3.27594122799279
0.25048;3.2759456827217
0.25049;3.27595013745061
0.2505;3.27595459217953
0.25051;3.27595904690844
0.25052;3.27596350163735
0.25053;3.27596795636627
0.25054;3.27597241109518
0.25055;3.27597686582409
0.25056;3.27598132055301
0.25057;3.27598577528192
0.25058;3.27599023001083
0.25059;3.27599468473975
0.2506;3.27599913946866
0.25061;3.27600359419757
0.25062;3.27600804892649
0.25063;3.2760125036554
0.25064;3.27601695838431
0.25065;3.27602141311323
0.25066;3.27602586784214
0.25067;3.27603032257105
0.25068;3.27603477729997
0.25069;3.27603923202888
0.2507;3.27604368675779
0.25071;3.2760481414867
0.25072;3.27605259621562
0.25073;3.27605705094453
0.25074;3.27606150567345
0.25075;3.27606596040236
0.25076;3.27607041513127
0.25077;3.27607486986018
0.25078;3.2760793245891
0.25079;3.27608377931801
0.2508;3.27608823404692
0.25081;3.27609268877584
0.25082;3.27609714350475
0.25083;3.27610159823366
0.25084;3.27610605296258
0.25085;3.27611050769149
0.25086;3.2761149624204
0.25087;3.27611941714932
0.25088;3.27612387187823
0.25089;3.27612832660714
0.2509;3.27613278133606
0.25091;3.27613723606497
0.25092;3.27614169079388
0.25093;3.2761461455228
0.25094;3.27615060025171
0.25095;3.27615505498062
0.25096;3.2761595097674
0.25097;3.2761639646158
0.25098;3.27616841946421
0.25099;3.27617287431261
0.251;3.27617732916102
0.25101;3.27618178383713
0.25102;3.27618623816162
0.25103;3.27619069248611
0.25104;3.27619514681061
0.25105;3.2761996011351
0.25106;3.2762040554596
0.25107;3.27620850978409
0.25108;3.27621296410858
0.25109;3.27621741843308
0.2511;3.27622187275757
0.25111;3.27622632708206
0.25112;3.27623078140656
0.25113;3.27623523573105
0.25114;3.27623969005555
0.25115;3.27624414438004
0.25116;3.27624859870453
0.25117;3.27625305302903
0.25118;3.27625750735352
0.25119;3.27626196167801
0.2512;3.27626641600251
0.25121;3.276270870327
0.25122;3.2762753246515
0.25123;3.27627977897599
0.25124;3.27628423330048
0.25125;3.27628868762498
0.25126;3.27629314194947
0.25127;3.27629759627396
0.25128;3.27630205059846
0.25129;3.27630650492295
0.2513;3.27631095924745
0.25131;3.27631541357194
0.25132;3.27631986789643
0.25133;3.27632432222093
0.25134;3.27632877654542
0.25135;3.27633323086991
0.25136;3.27633768519441
0.25137;3.2763421395189
0.25138;3.2763465938434
0.25139;3.27635104816789
0.2514;3.27635550249238
0.25141;3.27635995681688
0.25142;3.27636441114137
0.25143;3.27636886546586
0.25144;3.27637331979036
0.25145;3.27637777411485
0.25146;3.27638222843935
0.25147;3.27638668276384
0.25148;3.27639113708833
0.25149;3.27639559141283
0.2515;3.27640004573732
0.25151;3.27640450006181
0.25152;3.27640895438631
0.25153;3.2764134087108
0.25154;3.27641786303529
0.25155;3.27642231735979
0.25156;3.27642677168428
0.25157;3.27643122600878
0.25158;3.27643568033327
0.25159;3.27644013465776
0.2516;3.27644458898226
0.25161;3.27644904330675
0.25162;3.27645349763124
0.25163;3.27645795195574
0.25164;3.27646240628023
0.25165;3.27646686060473
0.25166;3.27647131492922
0.25167;3.27647576925371
0.25168;3.27648022357821
0.25169;3.2764846779027
0.2517;3.27648913222719
0.25171;3.27649358655169
0.25172;3.27649804087618
0.25173;3.27650249520068
0.25174;3.27650694952517
0.25175;3.27651140384966
0.25176;3.27651585817416
0.25177;3.27652031249865
0.25178;3.27652476682314
0.25179;3.27652922114764
0.2518;3.27653367547213
0.25181;3.27653812979663
0.25182;3.27654258412112
0.25183;3.27654703844561
0.25184;3.27655149277011
0.25185;3.2765559470946
0.25186;3.27656040141909
0.25187;3.27656485574359
0.25188;3.27656931006808
0.25189;3.27657376439257
0.2519;3.27657821871707
0.25191;3.27658267304156
0.25192;3.27658712736606
0.25193;3.27659158169055
0.25194;3.27659603601504
0.25195;3.27660049033954
0.25196;3.27660494466403
0.25197;3.27660939907858
0.25198;3.27661385349875
0.25199;3.27661830791892
0.252;3.27662276233909
0.25201;3.27662721675926
0.25202;3.27663167117943
0.25203;3.2766361255996
0.25204;3.27664058001976
0.25205;3.27664503443993
0.25206;3.2766494888601
0.25207;3.27665394328027
0.25208;3.27665839770044
0.25209;3.27666285212061
0.2521;3.27666730654078
0.25211;3.27667176096095
0.25212;3.27667621538112
0.25213;3.27668066980128
0.25214;3.27668512422145
0.25215;3.27668957864162
0.25216;3.27669403306179
0.25217;3.27669848748196
0.25218;3.27670294190213
0.25219;3.2767073963223
0.2522;3.27671185074247
0.25221;3.27671630516264
0.25222;3.2767207595828
0.25223;3.27672521400297
0.25224;3.27672966842314
0.25225;3.27673412284331
0.25226;3.27673857726348
0.25227;3.27674303168365
0.25228;3.27674748610382
0.25229;3.27675194052399
0.2523;3.27675639494416
0.25231;3.27676084936432
0.25232;3.27676530378449
0.25233;3.27676975820466
0.25234;3.27677421262483
0.25235;3.2767786492521
0.25236;3.27678292692951
0.25237;3.27678720460691
0.25238;3.27679148228432
0.25239;3.27679575996172
0.2524;3.27680003763913
0.25241;3.27680431531653
0.25242;3.27680859299394
0.25243;3.27681287067134
0.25244;3.27681714834874
0.25245;3.27682142602615
0.25246;3.27682570370355
0.25247;3.27682998138096
0.25248;3.27683425905836
0.25249;3.27683853673577
0.2525;3.27684281441317
0.25251;3.27684709209058
0.25252;3.27685136976798
0.25253;3.27685564744539
0.25254;3.27685992512279
0.25255;3.2768642028002
0.25256;3.2768684804776
0.25257;3.276872758155
0.25258;3.27687703583241
0.25259;3.27688131350981
0.2526;3.27688559118722
0.25261;3.27688986886462
0.25262;3.27689414654203
0.25263;3.27689842421943
0.25264;3.27690270189684
0.25265;3.27690697957424
0.25266;3.27691125725165
0.25267;3.27691553492905
0.25268;3.27691981260645
0.25269;3.27692409028386
0.2527;3.27692836796126
0.25271;3.27693264563867
0.25272;3.27693692331607
0.25273;3.27694120099348
0.25274;3.27694547867088
0.25275;3.27694975634829
0.25276;3.27695403402569
0.25277;3.2769583117031
0.25278;3.2769625893805
0.25279;3.2769668670579
0.2528;3.27697114473531
0.25281;3.27697542241271
0.25282;3.27697970009012
0.25283;3.27698397776752
0.25284;3.27698825544493
0.25285;3.27699253312233
0.25286;3.27699681079974
0.25287;3.27700108847714
0.25288;3.27700536615455
0.25289;3.27700964383195
0.2529;3.27701392150935
0.25291;3.27701819918676
0.25292;3.27702247686416
0.25293;3.27702675454157
0.25294;3.27703103221897
0.25295;3.27703530989638
0.25296;3.27703958757378
0.25297;3.2770438652698
0.25298;3.27704814299392
0.25299;3.27705242071805
0.253;3.27705669844217
0.25301;3.27706097616629
0.25302;3.27706525389042
0.25303;3.27706953161454
0.25304;3.27707380933867
0.25305;3.27707808706279
0.25306;3.27708236478692
0.25307;3.27708664251104
0.25308;3.27709092023517
0.25309;3.27709519795929
0.2531;3.27709947568341
0.25311;3.27710375340754
0.25312;3.27710803113166
0.25313;3.27711230885579
0.25314;3.27711658657991
0.25315;3.27712086430404
0.25316;3.27712514202816
0.25317;3.27712941975228
0.25318;3.27713369747641
0.25319;3.27713797520053
0.2532;3.27714225292466
0.25321;3.27714653064878
0.25322;3.27715080837291
0.25323;3.27715508609703
0.25324;3.27715936382115
0.25325;3.27716364154528
0.25326;3.2771679192694
0.25327;3.27717219699353
0.25328;3.27717647471765
0.25329;3.27718075244178
0.2533;3.2771850301659
0.25331;3.27718930789002
0.25332;3.27719358561415
0.25333;3.27719786333827
0.25334;3.2772021410624
0.25335;3.27720641878652
0.25336;3.27721069651065
0.25337;3.27721497423477
0.25338;3.2772192519589
0.25339;3.27722352968302
0.2534;3.27722780740714
0.25341;3.27723208513127
0.25342;3.27723636285539
0.25343;3.27724064057952
0.25344;3.27724491830364
0.25345;3.27724919602777
0.25346;3.27725347375189
0.25347;3.27725775147601
0.25348;3.27726202920014
0.25349;3.27726630692426
0.2535;3.27727058464839
0.25351;3.27727486237251
0.25352;3.27727914009664
0.25353;3.27728341782076
0.25354;3.27728769554488
0.25355;3.27729197326901
0.25356;3.27729625099313
0.25357;3.27730052871726
0.25358;3.27730480644138
0.25359;3.27730908416551
0.2536;3.27731336188963
0.25361;3.27731763961375
0.25362;3.27732191733788
0.25363;3.277326195062
0.25364;3.27733047278613
0.25365;3.27733475051025
0.25366;3.27733902823438
0.25367;3.2773433059585
0.25368;3.27734758368262
0.25369;3.27735186140675
0.2537;3.27735575810052
0.25371;3.27735959910524
0.25372;3.27736344010996
0.25373;3.27736728111468
0.25374;3.2773711221194
0.25375;3.27737496312412
0.25376;3.27737880412884
0.25377;3.27738264513356
0.25378;3.27738648613828
0.25379;3.277390327143
0.2538;3.27739416814772
0.25381;3.27739800915244
0.25382;3.27740185015716
0.25383;3.27740569116189
0.25384;3.27740953216661
0.25385;3.27741337317133
0.25386;3.27741721417605
0.25387;3.27742105518077
0.25388;3.27742489618549
0.25389;3.27742873719021
0.2539;3.27743257819493
0.25391;3.27743641919965
0.25392;3.27744026020437
0.25393;3.27744410120909
0.25394;3.27744794221381
0.25395;3.27745178321853
0.25396;3.27745562422325
0.25397;3.27745946522797
0.25398;3.27746330615087
0.25399;3.27746714705995
0.254;3.27747098796902
0.25401;3.27747482887809
0.25402;3.27747866978717
0.25403;3.27748251069624
0.25404;3.27748635160531
0.25405;3.27749019251439
0.25406;3.27749403342346
0.25407;3.27749787433254
0.25408;3.27750171524161
0.25409;3.27750555615068
0.2541;3.27750939705976
0.25411;3.27751323796883
0.25412;3.2775170788779
0.25413;3.27752091978698
0.25414;3.27752476069605
0.25415;3.27752860160512
0.25416;3.2775324425142
0.25417;3.27753628342327
0.25418;3.27754012433235
0.25419;3.27754396524142
0.2542;3.27754780615049
0.25421;3.27755164705957
0.25422;3.27755548796864
0.25423;3.27755932887771
0.25424;3.27756316978679
0.25425;3.27756701069586
0.25426;3.27757085160494
0.25427;3.27757469251401
0.25428;3.27757853342308
0.25429;3.27758237433216
0.2543;3.27758621524123
0.25431;3.2775900561503
0.25432;3.27759389705938
0.25433;3.27759773796845
0.25434;3.27760157887752
0.25435;3.2776054197866
0.25436;3.27760926069567
0.25437;3.27761310160475
0.25438;3.27761694251382
0.25439;3.27762078342289
0.2544;3.27762462433197
0.25441;3.27762846524104
0.25442;3.27763230615011
0.25443;3.27763614705919
0.25444;3.27763998796826
0.25445;3.27764382887733
0.25446;3.27764766978641
0.25447;3.27765151069548
0.25448;3.27765535160456
0.25449;3.27765919251363
0.2545;3.2776630334227
0.25451;3.27766687433178
0.25452;3.27767071524085
0.25453;3.27767455614992
0.25454;3.277678397059
0.25455;3.27768223796807
0.25456;3.27768607887714
0.25457;3.27768991978622
0.25458;3.27769376069529
0.25459;3.27769760160437
0.2546;3.27770144251344
0.25461;3.27770528342251
0.25462;3.27770912433159
0.25463;3.27771296524066
0.25464;3.27771680614973
0.25465;3.27772064705881
0.25466;3.27772448796788
0.25467;3.27772832887696
0.25468;3.27773216978603
0.25469;3.2777360106951
0.2547;3.27773985160418
0.25471;3.27774369251325
0.25472;3.27774753342232
0.25473;3.2777513743314
0.25474;3.27775521524047
0.25475;3.27775905614954
0.25476;3.27776289705862
0.25477;3.27776673796769
0.25478;3.27777057887677
0.25479;3.27777441978584
0.2548;3.27777826069491
0.25481;3.27778210160399
0.25482;3.27778594251306
0.25483;3.27778978342213
0.25484;3.27779362433121
0.25485;3.27779746524028
0.25486;3.27780130614935
0.25487;3.27780514705843
0.25488;3.2778089879675
0.25489;3.27781282887658
0.2549;3.27781666978565
0.25491;3.27782051069472
0.25492;3.2778243516038
0.25493;3.27782819251287
0.25494;3.27783203342194
0.25495;3.27783587433102
0.25496;3.27783971524009
0.25497;3.27784355614916
0.25498;3.27784739704363
0.25499;3.27785123790596
0.255;3.27785507876828
0.25501;3.27785891963061
0.25502;3.27786276049293
0.25503;3.27786660135526
0.25504;3.27787043823565
0.25505;3.27787427291768
0.25506;3.2778781075997
0.25507;3.27788194228173
0.25508;3.27788577696376
0.25509;3.27788961164579
0.2551;3.27789344632782
0.25511;3.27789728100985
0.25512;3.27790111569188
0.25513;3.2779049503739
0.25514;3.27790878505593
0.25515;3.27791261973796
0.25516;3.27791645441999
0.25517;3.27792028910202
0.25518;3.27792412378405
0.25519;3.27792795846607
0.2552;3.2779317931481
0.25521;3.27793562783013
0.25522;3.27793946251216
0.25523;3.27794329719419
0.25524;3.27794713187622
0.25525;3.27795096655825
0.25526;3.27795480124028
0.25527;3.2779586359223
0.25528;3.27796247060433
0.25529;3.27796630528636
0.2553;3.27797013996839
0.25531;3.27797397465042
0.25532;3.27797780933245
0.25533;3.27798164401447
0.25534;3.2779854786965
0.25535;3.27798931337853
0.25536;3.27799314806056
0.25537;3.27799698274259
0.25538;3.27800081742462
0.25539;3.27800465210665
0.2554;3.27800848678867
0.25541;3.2780123214707
0.25542;3.27801615615273
0.25543;3.27801999083476
0.25544;3.27802382551679
0.25545;3.27802766019882
0.25546;3.27803149488085
0.25547;3.27803532956287
0.25548;3.2780391642449
0.25549;3.27804299892693
0.2555;3.27804683360896
0.25551;3.27805066829099
0.25552;3.27805450297302
0.25553;3.27805833765504
0.25554;3.27806217233707
0.25555;3.2780660070191
0.25556;3.27806984170113
0.25557;3.27807367638316
0.25558;3.27807751106519
0.25559;3.27808134574722
0.2556;3.27808518042924
0.25561;3.27808901511127
0.25562;3.2780928497933
0.25563;3.27809668447533
0.25564;3.27810051915736
0.25565;3.27810435383939
0.25566;3.27810818852142
0.25567;3.27811202320344
0.25568;3.27811585788547
0.25569;3.2781196925675
0.2557;3.27812352724953
0.25571;3.27812736193156
0.25572;3.27813119661359
0.25573;3.27813503129562
0.25574;3.27813886597764
0.25575;3.27814270065967
0.25576;3.2781465353417
0.25577;3.27815037002373
0.25578;3.27815420470576
0.25579;3.27815803938779
0.2558;3.27816187406982
0.25581;3.27816570875184
0.25582;3.27816954343387
0.25583;3.2781733781159
0.25584;3.27817721279793
0.25585;3.27818104747996
0.25586;3.27818488216199
0.25587;3.27818871684402
0.25588;3.27819255152604
0.25589;3.27819638620807
0.2559;3.2782002208901
0.25591;3.27820405557213
0.25592;3.27820789025416
0.25593;3.27821172493619
0.25594;3.27821555961822
0.25595;3.27821939430024
0.25596;3.27822322898227
0.25597;3.2782270636643
0.25598;3.27823089834633
0.25599;3.27823473310195
0.256;3.27823856787961
0.25601;3.27824240265727
0.25602;3.27824623743494
0.25603;3.2782500722126
0.25604;3.27825390699026
0.25605;3.27825774176792
0.25606;3.27826157654558
0.25607;3.27826541132324
0.25608;3.2782692461009
0.25609;3.27827308087856
0.2561;3.27827691565622
0.25611;3.27828075043388
0.25612;3.27828458521154
0.25613;3.27828841998921
0.25614;3.27829225476687
0.25615;3.27829608954453
0.25616;3.27829992432219
0.25617;3.27830375909985
0.25618;3.27830759387751
0.25619;3.27831142865517
0.2562;3.27831526343283
0.25621;3.27831909821049
0.25622;3.27832293298815
0.25623;3.27832676776582
0.25624;3.27833060254348
0.25625;3.27833443732114
0.25626;3.2783382720988
0.25627;3.27834210687646
0.25628;3.27834594165412
0.25629;3.27834977643178
0.2563;3.27835361120944
0.25631;3.2783574459871
0.25632;3.27836128076476
0.25633;3.27836511554242
0.25634;3.27836895032009
0.25635;3.27837278509775
0.25636;3.27837661987541
0.25637;3.27838045465307
0.25638;3.27838428943073
0.25639;3.27838812420839
0.2564;3.27839195898605
0.25641;3.27839579376371
0.25642;3.27839962854137
0.25643;3.27840346331903
0.25644;3.2784072980967
0.25645;3.27841113287436
0.25646;3.27841496765202
0.25647;3.27841880242968
0.25648;3.27842263720734
0.25649;3.278426471985
0.2565;3.27843030676266
0.25651;3.27843414154032
0.25652;3.27843797631798
0.25653;3.27844181109564
0.25654;3.27844564587331
0.25655;3.27844948065097
0.25656;3.27845331542863
0.25657;3.27845715020629
0.25658;3.27846098498395
0.25659;3.27846481976161
0.2566;3.27846865453927
0.25661;3.27847248931693
0.25662;3.27847632409459
0.25663;3.27848015887225
0.25664;3.27848399364991
0.25665;3.27848782842757
0.25666;3.27849166320524
0.25667;3.2784954979829
0.25668;3.27849933276056
0.25669;3.27850316753822
0.2567;3.27850700231588
0.25671;3.27851083709354
0.25672;3.2785146718712
0.25673;3.27851850664886
0.25674;3.27852234142652
0.25675;3.27852617620418
0.25676;3.27853001098185
0.25677;3.27853384575951
0.25678;3.27853768053717
0.25679;3.27854151531483
0.2568;3.27854535009249
0.25681;3.27854918487015
0.25682;3.27855301964781
0.25683;3.27855685442547
0.25684;3.27856068920313
0.25685;3.27856452398079
0.25686;3.27856835875846
0.25687;3.27857219353612
0.25688;3.27857602831378
0.25689;3.27857986309144
0.2569;3.2785836978691
0.25691;3.27858753264676
0.25692;3.27859136742442
0.25693;3.27859520220208
0.25694;3.27859903697974
0.25695;3.2786028717574
0.25696;3.27860670653507
0.25697;3.27861054131273
0.25698;3.27861437609039
0.25699;3.27861821087865
0.257;3.27862204570307
0.25701;3.27862588052749
0.25702;3.27862971535192
0.25703;3.27863355017634
0.25704;3.27863738500076
0.25705;3.27864121982519
0.25706;3.27864505464961
0.25707;3.27864888947403
0.25708;3.27865272429846
0.25709;3.27865655912288
0.2571;3.2786603939473
0.25711;3.27866422877173
0.25712;3.27866806359615
0.25713;3.27867189842057
0.25714;3.278675733245
0.25715;3.27867956806942
0.25716;3.27868340289384
0.25717;3.27868723771827
0.25718;3.27869107254269
0.25719;3.27869490736711
0.2572;3.27869874219154
0.25721;3.27870257701596
0.25722;3.27870641184038
0.25723;3.27871024666481
0.25724;3.27871408148923
0.25725;3.27871791631365
0.25726;3.27872175113808
0.25727;3.2787255859625
0.25728;3.27872942078693
0.25729;3.27873325561135
0.2573;3.27873709043577
0.25731;3.2787409252602
0.25732;3.27874476008462
0.25733;3.27874859490904
0.25734;3.27875242973347
0.25735;3.27875626455789
0.25736;3.27876009938231
0.25737;3.27876393420674
0.25738;3.27876776903116
0.25739;3.27877160385558
0.2574;3.27877543868001
0.25741;3.27877927350443
0.25742;3.27878310832885
0.25743;3.27878694315328
0.25744;3.2787907779777
0.25745;3.27879461280212
0.25746;3.27879844762655
0.25747;3.27880228245097
0.25748;3.27880611727539
0.25749;3.27880995209982
0.2575;3.27881378692424
0.25751;3.27881762174866
0.25752;3.27882145657309
0.25753;3.27882529139751
0.25754;3.27882912622193
0.25755;3.27883296104636
0.25756;3.27883679587078
0.25757;3.27884063069521
0.25758;3.27884446551963
0.25759;3.27884830034405
0.2576;3.27885213516847
0.25761;3.2788559699929
0.25762;3.27885980481732
0.25763;3.27886363964175
0.25764;3.27886747446617
0.25765;3.27887130929059
0.25766;3.27887514411502
0.25767;3.27887897893944
0.25768;3.27888281376386
0.25769;3.27888664858829
0.2577;3.27889048341271
0.25771;3.27889431823713
0.25772;3.27889815306156
0.25773;3.27890198788598
0.25774;3.2789058227104
0.25775;3.27890965753483
0.25776;3.27891349235925
0.25777;3.27891732718367
0.25778;3.2789211620081
0.25779;3.27892499683252
0.2578;3.27892883165694
0.25781;3.27893266648137
0.25782;3.27893650130579
0.25783;3.27894033613021
0.25784;3.27894417095464
0.25785;3.27894800577906
0.25786;3.27895184060348
0.25787;3.27895567542791
0.25788;3.27895951025233
0.25789;3.27896334507675
0.2579;3.27896717990118
0.25791;3.2789710147256
0.25792;3.27897484955003
0.25793;3.27897868437445
0.25794;3.27898251919887
0.25795;3.2789863540233
0.25796;3.27899018884772
0.25797;3.27899402367214
0.25798;3.27899785849657
0.25799;3.27900169332099
0.258;3.27900552805025
0.25801;3.27900936273549
0.25802;3.27901319742073
0.25803;3.27901703210596
0.25804;3.2790208667912
0.25805;3.27902470147643
0.25806;3.27902853616167
0.25807;3.27903237084691
0.25808;3.27903620553214
0.25809;3.27904004021738
0.2581;3.27904387490262
0.25811;3.27904770958785
0.25812;3.27905154427309
0.25813;3.27905537895833
0.25814;3.27905921364356
0.25815;3.2790630483288
0.25816;3.27906688301404
0.25817;3.27907071769927
0.25818;3.27907455238451
0.25819;3.27907838706975
0.2582;3.27908222175498
0.25821;3.27908605644022
0.25822;3.27908989112546
0.25823;3.27909372581069
0.25824;3.27909756049593
0.25825;3.27910139518117
0.25826;3.2791052298664
0.25827;3.27910906455164
0.25828;3.27911289923688
0.25829;3.27911673392211
0.2583;3.27912056860735
0.25831;3.27912440329259
0.25832;3.27912823797782
0.25833;3.27913207266306
0.25834;3.2791359073483
0.25835;3.27913974203353
0.25836;3.27914357671877
0.25837;3.27914741140401
0.25838;3.27915124608924
0.25839;3.27915508077448
0.2584;3.27915891545971
0.25841;3.27916275014495
0.25842;3.27916658483019
0.25843;3.27917041951542
0.25844;3.27917425420066
0.25845;3.2791780888859
0.25846;3.27918192357113
0.25847;3.27918575825637
0.25848;3.27918959294161
0.25849;3.27919342762684
0.2585;3.27919726231208
0.25851;3.27920109699732
0.25852;3.27920493168255
0.25853;3.27920876636779
0.25854;3.27921260105303
0.25855;3.27921643573826
0.25856;3.2792202704235
0.25857;3.27922410510874
0.25858;3.27922793979397
0.25859;3.27923177447921
0.2586;3.27923560916445
0.25861;3.27923944384968
0.25862;3.27924327853492
0.25863;3.27924711322016
0.25864;3.27925094790539
0.25865;3.27925478259063
0.25866;3.27925861727587
0.25867;3.2792624519611
0.25868;3.27926628664634
0.25869;3.27927012133158
0.2587;3.27927395601681
0.25871;3.27927779070205
0.25872;3.27928162538729
0.25873;3.27928546007252
0.25874;3.27928929475776
0.25875;3.27929312944299
0.25876;3.27929696412823
0.25877;3.27930079881347
0.25878;3.2793046334987
0.25879;3.27930846818394
0.2588;3.27931230286918
0.25881;3.27931613755441
0.25882;3.27931997223965
0.25883;3.27932380692489
0.25884;3.27932764161012
0.25885;3.27933147629536
0.25886;3.2793353109806
0.25887;3.27933914566583
0.25888;3.27934298035107
0.25889;3.27934681503631
0.2589;3.27935064972154
0.25891;3.27935448440678
0.25892;3.27935831909202
0.25893;3.27936215377725
0.25894;3.27936598846249
0.25895;3.27936982314773
0.25896;3.27937365783296
0.25897;3.2793774925182
0.25898;3.27938132720344
0.25899;3.27938516188867
0.259;3.27938899656432
0.25901;3.27939283118144
0.25902;3.27939666579855
0.25903;3.27940050041567
0.25904;3.27940433503278
0.25905;3.2794081696499
0.25906;3.27941200426701
0.25907;3.27941583888412
0.25908;3.27941967350124
0.25909;3.27942350811835
0.2591;3.27942734273547
0.25911;3.27943117735259
0.25912;3.2794350119697
0.25913;3.27943884658682
0.25914;3.27944268120393
0.25915;3.27944651582105
0.25916;3.27945035043816
0.25917;3.27945418505528
0.25918;3.27945801967239
0.25919;3.27946185428951
0.2592;3.27946568890662
0.25921;3.27946952352374
0.25922;3.27947335814085
0.25923;3.27947719275797
0.25924;3.27948102737508
0.25925;3.2794848619922
0.25926;3.27948869660931
0.25927;3.27949253122643
0.25928;3.27949636584354
0.25929;3.27950020046066
0.2593;3.27950403507777
0.25931;3.27950786969489
0.25932;3.279511704312
0.25933;3.27951553892912
0.25934;3.27951937354623
0.25935;3.27952320816335
0.25936;3.27952704278046
0.25937;3.27953087739758
0.25938;3.27953471201469
0.25939;3.27953854663181
0.2594;3.27954238124892
0.25941;3.27954621586604
0.25942;3.27955005048315
0.25943;3.27955388510027
0.25944;3.27955771971738
0.25945;3.2795615543345
0.25946;3.27956538895161
0.25947;3.27956922356873
0.25948;3.27957305818584
0.25949;3.27957689280296
0.2595;3.27958072742007
0.25951;3.27958456203719
0.25952;3.2795883966543
0.25953;3.27959223127142
0.25954;3.27959606588853
0.25955;3.27959990050565
0.25956;3.27960373512276
0.25957;3.27960756973988
0.25958;3.27961140435699
0.25959;3.27961523897411
0.2596;3.27961907359122
0.25961;3.27962290820834
0.25962;3.27962674282545
0.25963;3.27963057744257
0.25964;3.27963441205968
0.25965;3.2796382466768
0.25966;3.27964208129391
0.25967;3.27964591591103
0.25968;3.27964975052814
0.25969;3.27965358514526
0.2597;3.27965741976237
0.25971;3.27966125437949
0.25972;3.2796650889966
0.25973;3.27966892361372
0.25974;3.27967275823083
0.25975;3.27967659284795
0.25976;3.27968042746506
0.25977;3.27968426208218
0.25978;3.27968809669929
0.25979;3.27969193131641
0.2598;3.27969576593352
0.25981;3.27969960055064
0.25982;3.27970343516775
0.25983;3.27970726978487
0.25984;3.27971110440198
0.25985;3.2797149390191
0.25986;3.27971877363621
0.25987;3.27972260825333
0.25988;3.27972644287044
0.25989;3.27973027748756
0.2599;3.27973411210467
0.25991;3.27973794672179
0.25992;3.2797417813389
0.25993;3.27974561595602
0.25994;3.27974945057313
0.25995;3.27975328519025
0.25996;3.27975711980736
0.25997;3.27976095442448
0.25998;3.27976478904159
0.25999;3.27976862365871
0.26;3.27977245827582
0.26001;3.27977629312294
0.26002;3.27978012812479
0.26003;3.27978396312663
0.26004;3.27978779812848
0.26005;3.27979163313033
0.26006;3.27979546813218
0.26007;3.27979930313402
0.26008;3.27980313813587
0.26009;3.27980697313772
0.2601;3.27981080813956
0.26011;3.27981464314141
0.26012;3.27981847814326
0.26013;3.2798223131451
0.26014;3.27982614814695
0.26015;3.2798299831488
0.26016;3.27983381815064
0.26017;3.27983765315249
0.26018;3.27984148815434
0.26019;3.27984532315619
0.2602;3.27984915815803
0.26021;3.27985299315988
0.26022;3.27985682816173
0.26023;3.27986066316357
0.26024;3.27986449816542
0.26025;3.27986833316727
0.26026;3.27987216816911
0.26027;3.27987600317096
0.26028;3.27987983817281
0.26029;3.27988367317466
0.2603;3.2798875081765
0.26031;3.27989134317835
0.26032;3.2798951781802
0.26033;3.27989901318204
0.26034;3.27990284818389
0.26035;3.27990668318574
0.26036;3.27991051818758
0.26037;3.27991435318943
0.26038;3.27991818819128
0.26039;3.27992202319313
0.2604;3.27992585819497
0.26041;3.27992969319682
0.26042;3.27993352819867
0.26043;3.27993736320051
0.26044;3.27994119820236
0.26045;3.27994503320421
0.26046;3.27994886820605
0.26047;3.2799527032079
0.26048;3.27995653820975
0.26049;3.27996037321159
0.2605;3.27996420821344
0.26051;3.27996804321529
0.26052;3.27997187821714
0.26053;3.27997571321898
0.26054;3.27997954822083
0.26055;3.27998338322268
0.26056;3.27998721822452
0.26057;3.27999105322637
0.26058;3.27999488822822
0.26059;3.27999872323006
0.2606;3.28000255823191
0.26061;3.28000639323376
0.26062;3.2800102282356
0.26063;3.28001406323745
0.26064;3.2800178982393
0.26065;3.28002173324115
0.26066;3.28002556824299
0.26067;3.28002940324484
0.26068;3.28003323824669
0.26069;3.28003707324853
0.2607;3.28004090825038
0.26071;3.28004474325223
0.26072;3.28004857825408
0.26073;3.28005241325592
0.26074;3.28005624825777
0.26075;3.28006008325962
0.26076;3.28006391826146
0.26077;3.28006775326331
0.26078;3.28007158826516
0.26079;3.280075423267
0.2608;3.28007925826885
0.26081;3.2800830932707
0.26082;3.28008692827254
0.26083;3.28009076327439
0.26084;3.28009459827624
0.26085;3.28009843327809
0.26086;3.28010226827993
0.26087;3.28010610328178
0.26088;3.28010993828363
0.26089;3.28011377328547
0.2609;3.28011760828732
0.26091;3.28012144328917
0.26092;3.28012527829101
0.26093;3.28012911329286
0.26094;3.28013294829471
0.26095;3.28013678329655
0.26096;3.2801406182984
0.26097;3.28014445330025
0.26098;3.2801482883021
0.26099;3.28015212330394
0.261;3.28015595830579
0.26101;3.28015979331798
