u_par;C;t;V;I;F;u;Ue;soc;eta;pulse;trajectory
0;0.32063301091573715;3122.867463184218;3.6862945148475705;0.32063301091573715;0;0;3.742644978089976;0.7218626673856883;0.056350463242405446;False;4
0;0.32063301091573715;3123.867741039178;3.6862721811486887;0.32063301091573715;0;0;3.742626767971119;0.7217735779133583;0.05635458682243044;False;4
0;0.32063301091573715;3124.8680188941375;3.686249834553517;0.32063301091573715;0;0;3.7426085450183164;0.7216844884410283;0.056358710464799344;False;4
0;0.32063301091573715;3125.868296749097;3.6862274749547037;0.32063301091573715;0;0;3.742590309146372;0.7215953989686983;0.05636283419166821;False;4
0;0.32063301091573715;3126.868574604057;3.686205102232875;0.32063301091573715;0;0;3.7425720602698513;0.7215063094963683;0.056366958036976555;False;4
0;0.32063301091573715;3127.8688524590166;3.686182716258922;0.32063301091573715;0;0;3.7425537983030757;0.7214172200240383;0.05637108204415364;False;4
0;0.32063301091573715;3128.8691303139763;3.6861603169087767;0.32063301091573715;0;0;3.742535523160111;0.7213281305517083;0.0563752062513343;False;4
0;0.32063301091573715;3129.869408168936;3.6861379040913986;0.32063301091573715;0;0;3.7425172347547875;0.7212390410793782;0.05637933066338885;False;4
0;0.32063301091573715;3130.8696860238956;3.686115477655667;0.32063301091573715;0;0;3.7424989330006873;0.7211499516070482;0.056383455345020206;False;4
0;0.32063301091573715;3131.8699638788553;3.686093037499095;0.32063301091573715;0;0;3.742480617811141;0.7210608621347182;0.05638758031204594;False;4
0;0.32063301091573715;3132.8702417338154;3.6860705834839784;0.32063301091573715;0;0;3.7424622890992363;0.7209717726623881;0.05639170561525786;False;4
0;0.32063301091573715;3133.870519588775;3.6860481154873366;0.32063301091573715;0;0;3.742443946777812;0.7208826831900581;0.05639583129047532;False;4
0;0.32063301091573715;3134.870797443735;3.6860256333946246;0.32063301091573715;0;0;3.7424255907594604;0.7207935937177281;0.05639995736483572;False;4
0;0.32063301091573715;3135.8710752986944;3.686003137063697;0.32063301091573715;0;0;3.742407220956528;0.7207045042453981;0.05640408389283058;False;4
0;0.32063301091573715;3136.871353153654;3.685980626387858;0.32063301091573715;0;0;3.742388837281112;0.7206154147730681;0.05640821089325421;False;4
0;0.32063301091573715;3137.871631008614;3.685958101230307;0.32063301091573715;0;0;3.742370439645066;0.7205263253007381;0.05641233841475879;False;4
0;0.32063301091573715;3138.8719088635735;3.68593556146324;0.32063301091573715;0;0;3.742352027959991;0.7204372358284081;0.05641646649675103;False;4
0;0.32063301091573715;3139.872186718533;3.6859130069706696;0.32063301091573715;0;0;3.742333602137246;0.7203481463560781;0.056420595166576604;False;4
0;0.32063301091573715;3140.872464573493;3.6858904375919157;0.32063301091573715;0;0;3.7423151620879365;0.7202590568837481;0.05642472449602076;False;4
0;0.32063301091573715;3141.8727424284525;3.6858678532290607;0.32063301091573715;0;0;3.7422967077229234;0.7201699674114181;0.0564288544938627;False;4
0;0.32063301091573715;3142.873020283412;3.6858452537382904;0.32063301091573715;0;0;3.74227823895282;0.720080877939088;0.05643298521452955;False;4
0;0.32063301091573715;3143.873298138372;3.6858226389788324;0.32063301091573715;0;0;3.7422597556879897;0.719991788466758;0.0564371167091573;False;4
0;0.32063301091573715;3144.8735759933315;3.6858000088377265;0.32063301091573715;0;0;3.7422412578385487;0.719902698994428;0.05644124900082215;False;4
0;0.32063301091573715;3145.873853848291;3.685777363170856;0.32063301091573715;0;0;3.742222745314365;0.719813609522098;0.056445382143508915;False;4
0;0.32063301091573715;3146.8741317032514;3.6857547018270487;0.32063301091573715;0;0;3.742204218025059;0.719724520049768;0.05644951619801031;False;4
0;0.32063301091573715;3147.874409558211;3.6857320247047474;0.32063301091573715;0;0;3.7421856758800014;0.719635430577438;0.05645365117525403;False;4
0;0.32063301091573715;3148.8746874131707;3.685709331632653;0.32063301091573715;0;0;3.742167118788313;0.719546341105108;0.05645778715566019;False;4
0;0.32063301091573715;3149.8749652681304;3.6856866225091105;0.32063301091573715;0;0;3.742148546658871;0.719457251632778;0.05646192414976037;False;4
0;0.32063301091573715;3150.87524312309;3.685663897153755;0.32063301091573715;0;0;3.742129959400296;0.719368162160448;0.056466062246540716;False;4
0;0.32063301091573715;3151.8755209780497;3.685641155459396;0.32063301091573715;0;0;3.7421113569209687;0.719279072688118;0.05647020146157278;False;4
0;0.32063301091573715;3152.8757988330094;3.6856183972873864;0.32063301091573715;0;0;3.7420927391290184;0.719189983215788;0.056474341841632025;False;4
0;0.32063301091573715;3153.876076687969;3.6855956224858497;0.32063301091573715;0;0;3.7420741059323253;0.719100893743458;0.05647848344647555;False;4
0;0.32063301091573715;3154.8763545429288;3.685572830910674;0.32063301091573715;0;0;3.7420554572385183;0.719011804271128;0.056482626327844176;False;4
0;0.32063301091573715;3155.8766323978884;3.685550022434649;0.32063301091573715;0;0;3.742036792954978;0.718922714798798;0.05648677052032891;False;4
0;0.32063301091573715;3156.876910252848;3.6855271968910053;0.32063301091573715;0;0;3.742018112988842;0.7188336253264679;0.05649091609783685;False;4
