I,u_per,soc,s,sdot,C
2.986929416656494,0.6533333333333334,0.98766744,0.003452698,0.17188168,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9875008,0.0035004595,0.17195226,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9873341,0.0035482405,0.17202292,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9871674,0.0035960414,0.17209342,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98700076,0.0036438617,0.17216396,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9868341,0.0036917017,0.17223455,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98666745,0.0037395612,0.17230506,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98650074,0.0037874402,0.17237562,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9863341,0.003835339,0.17244613,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98616743,0.0038832575,0.1725166,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9860008,0.0039311955,0.17258714,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9858341,0.003979153,0.17265762,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9856674,0.00402713,0.17272806,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98550075,0.0040751267,0.17279854,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9853341,0.004123143,0.172869,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98516744,0.0041711787,0.17293939,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9850008,0.004219234,0.17300981,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9848341,0.004267309,0.1730803,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9846674,0.0043154033,0.1731507,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98450077,0.0043635177,0.1732211,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9843341,0.0044116513,0.17329143,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98416746,0.0044598044,0.17336187,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98400074,0.004507977,0.17343228,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9838341,0.0045561697,0.17350262,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98366743,0.0046043815,0.17357297,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9835008,0.004652613,0.17364329,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9833341,0.0047008637,0.17371358,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9831674,0.004749134,0.1737839,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98300076,0.004797424,0.17385425,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9828341,0.004845734,0.17392452,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98266745,0.0048940633,0.17399482,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98250073,0.0049424116,0.17406513,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9823341,0.00499078,0.17413533,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9821674,0.0050391676,0.17420551,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98200077,0.0050875745,0.17427576,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9818341,0.0051360014,0.17434599,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9816674,0.005184448,0.17441624,0.12000000461972075
2.986929416656494,0.6533333333333334,0.98150074,0.0052329134,0.17448643,0.12000000461972075
2.986929416656494,0.6533333333333334,0.9813341,0.0052813985,0.1745567,0.12000000461972075
