trajectory,C,u_per,I,u,soc,R1,C1,R0,k
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9679389,0.008413488,775.05145,0.008937672,0.031796314
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9677778,0.008413195,775.0622,0.008937672,0.03179703
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9676167,0.008412902,775.0729,0.008937672,0.031797763
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96745557,0.008412609,775.08356,0.008937672,0.03179849
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96729445,0.008412319,775.0943,0.008937672,0.03179921
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96713334,0.008412024,775.105,0.008937672,0.031799942
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96697223,0.008411731,775.11566,0.008937672,0.031800658
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9668111,0.008411432,775.12646,0.008937672,0.031801388
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96665,0.008411136,775.1372,0.008937672,0.031802114
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9664889,0.00841084,775.1478,0.008937672,0.031802844
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9663278,0.00841054,775.1585,0.008937672,0.031803563
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9661667,0.008410244,775.1693,0.008937672,0.03180429
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96600556,0.008409946,775.18005,0.008937672,0.031805016
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96584445,0.008409651,775.19073,0.008937672,0.031805743
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96568334,0.008409346,775.2014,0.008937672,0.03180646
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9655222,0.008409045,775.2121,0.008937672,0.031807188
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9653611,0.008408745,775.22284,0.008937672,0.031807914
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9652,0.008408441,775.2336,0.008937672,0.031808637
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9650389,0.008408139,775.2444,0.008937672,0.03180936
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9648778,0.008407833,775.25507,0.008937672,0.031810094
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9647167,0.00840753,775.26575,0.008937672,0.031810816
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96455556,0.008407224,775.2765,0.008937672,0.03181154
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96439445,0.008406919,775.28723,0.008937672,0.031812266
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96423334,0.00840661,775.298,0.008937672,0.03181299
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9640722,0.008406305,775.30865,0.008937672,0.031813726
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9639111,0.008405998,775.31946,0.008937672,0.031814445
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96375,0.008405692,775.3302,0.008937672,0.03181516
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9635889,0.008405379,775.34094,0.008937672,0.031815894
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9634278,0.008405071,775.35156,0.008937672,0.031816617
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9632667,0.008404759,775.3623,0.008937672,0.03181734
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96310556,0.008404444,775.37305,0.008937672,0.031818073
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96294445,0.00840413,775.38385,0.008937672,0.031818796
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96278334,0.008403821,775.39453,0.008937672,0.031819522
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9626222,0.008403507,775.40533,0.008937672,0.031820245
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9624611,0.0084031895,775.4161,0.008937672,0.03182097
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9623,0.0084028775,775.42676,0.008937672,0.0318217
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9621389,0.008402558,775.43756,0.008937672,0.031822428
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9619778,0.008402243,775.4483,0.008937672,0.031823143
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96181667,0.008401924,775.459,0.008937672,0.03182388
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96165556,0.008401609,775.4698,0.008937672,0.0318246
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96149445,0.008401287,775.4806,0.008937672,0.031825326
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.96133333,0.008400967,775.4913,0.008937672,0.031826053
0,0.58,25.6,2.8873649912785218,-3.679552099533437,0.9611722,0.008400645,775.502,0.008937672,0.03182678
