% Model:              JH_0104_coupled_lib_model_1d.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 1 2026, 11:40
% Dimension:          0
% Nodes:              15406
% Expressions:        5
% Description:        Point Probe 1, , , , Open-circuit cell voltage
% u_par                   C_par                    t                        E_cell (V)               -I_cell (A)              -Rx_cell (N)             -u_cell (m)              E_ocv_cell (V)
0.6                       2.8                      298                      3.7741646794225434       13.939003406172171       -1.3284769996097374E8    -8.623950233281493E-7    4.002947159881914
0.6                       2.8                      300                      3.772645632414663        13.939003406172171       -1.3404701084913501E8    -8.623950233281493E-7    4.001406177691289
0.6                       2.8                      302                      3.771140850591564        13.939003406172171       -1.3524632173729676E8    -8.623950233281493E-7    3.999865195500666
0.6                       2.8                      304                      3.769655895124017        13.939003406172171       -1.3644563262545824E8    -8.623950233281493E-7    3.9983242133100414
0.6                       2.8                      306                      3.7681792475519713       13.939003406172171       -1.3764494351362157E8    -8.623950233281493E-7    3.9967832311194185
0.6                       2.8                      308                      3.7667109078754284       13.939003406172171       -1.388442544017825E8     -8.623950233281493E-7    3.9952422489287946
0.6                       2.8                      310                      3.765250876094388        13.939003406172171       -1.4004356528994498E8    -8.623950233281493E-7    3.993701266738171
0.6                       2.8                      312                      3.7637991522088496       13.939003406172171       -1.4124287617810667E8    -8.623950233281493E-7    3.992160284547547
0.6                       2.8                      314                      3.7623557362188134       13.939003406172171       -1.4244218706626964E8    -8.623950233281493E-7    3.9906192954996946
0.6                       2.8                      316                      3.7609206281242797       13.939003406172171       -1.4364149795443052E8    -8.623950233281493E-7    3.9890783019295655
0.6                       2.8                      318                      3.7594988278231325       13.939003406172171       -1.4484080884259346E8    -8.623950233281493E-7    3.9875373083594368
0.6                       2.8                      320                      3.7580964560553354       13.939003406172171       -1.4604011973075432E8    -8.623950233281493E-7    3.985996314789308
0.6                       2.8                      322                      3.7567056709020097       13.939003406172171       -1.4723943061891592E8    -8.623950233281493E-7    3.984455321219179
0.6                       2.8                      324                      3.755326472363155        13.939003406172171       -1.484387415070779E8     -8.623950233281493E-7    3.98291432764905
0.6                       2.8                      326                      3.7539588604387713       13.939003406172171       -1.4963805239524075E8    -8.623950233281493E-7    3.981373334078922
0.6                       2.8                      328                      3.752602835128859        13.939003406172171       -1.508373632834016E8     -8.623950233281493E-7    3.9798323296301357
0.6                       2.8                      330                      3.751258396433417        13.939003406172171       -1.5203667417156342E8    -8.623950233281493E-7    3.978291095105603
0.6                       2.8                      332                      3.749925544352447        13.939003406172171       -1.5323598505972508E8    -8.623950233281493E-7    3.9767498605810707
0.6                       2.8                      334                      3.7486052204412426       13.939003406172171       -1.5443529594788668E8    -8.623950233281493E-7    3.975208626056537
0.6                       2.8                      336                      3.7472999330834997       13.939003406172171       -1.5563460683604822E8    -8.623950233281493E-7    3.973667391532005
0.6                       2.8                      338                      3.7460071466344362       13.939003406172171       -1.5683391772421002E8    -8.623950233281493E-7    3.972126157007472
0.6                       2.8                      340                      3.7447268610940516       13.939003406172171       -1.5803322861237183E8    -8.623950233281493E-7    3.970584922482939
0.6                       2.8                      342                      3.743459076462346        13.939003406172171       -1.5923253950053346E8    -8.623950233281493E-7    3.9690436879584063
0.6                       2.8                      344                      3.7422037927393195       13.939003406172171       -1.604318503886959E8     -8.623950233281493E-7    3.9675022056286386
0.6                       2.8                      346                      3.740961009924972        13.939003406172171       -1.6163116127685735E8    -8.623950233281493E-7    3.965960462995972
0.6                       2.8                      348                      3.7397307280193037       13.939003406172171       -1.6283047216501963E8    -8.623950233281493E-7    3.9644187203633057
0.6                       2.8                      350                      3.738513470813911        13.939003406172171       -1.6402978305318075E8    -8.623950233281493E-7    3.962876977730639
0.6                       2.8                      352                      3.7373126766204963       13.939003406172171       -1.6522909394134375E8    -8.623950233281493E-7    3.9613352350979723
0.6                       2.8                      354                      3.736125339900831        13.939003406172171       -1.6642840482950526E8    -8.623950233281493E-7    3.9597934924653058
0.6                       2.8                      356                      3.7349514606549157       13.939003406172171       -1.6762771571766725E8    -8.623950233281493E-7    3.9582517498326393
0.6                       2.8                      358                      3.733791038882751        13.939003406172171       -1.688270266058296E8     -8.623950233281493E-7    3.956710007199973
0.6                       2.8                      360                      3.7326440745843357       13.939003406172171       -1.7002633749399093E8    -8.623950233281493E-7    3.955167474937099
0.6                       2.8                      362                      3.731510567759671        13.939003406172171       -1.7122564838215265E8    -8.623950233281493E-7    3.953624883472745
0.6                       2.8                      364                      3.7303905184087562       13.939003406172171       -1.724249592703149E8     -8.623950233281493E-7    3.952082292008392
0.6                       2.8                      366                      3.7292829700759755       13.939003406172171       -1.736242701584769E8     -8.623950233281493E-7    3.9505397005440384
0.6                       2.8                      368                      3.7281338894543947       13.939003406172171       -1.7482358104663914E8    -8.623950233281493E-7    3.948997109079685
0.6                       2.8                      370                      3.726986040354183        13.939003406172171       -1.76022891934801E8      -8.623950233281493E-7    3.947454517615332
0.6                       2.8                      372                      3.72583942277534         13.939003406172171       -1.7722220282296315E8    -8.623950233281493E-7    3.946109763747684
0.6                       2.8                      374                      3.724694036717867        13.939003406172171       -1.784215137111241E8     -8.623950233281493E-7    3.9447904018994353
0.6                       2.8                      376                      3.723549882181762        13.939003406172171       -1.796208245992855E8     -8.623950233281493E-7    3.943470210484983
0.6                       2.8                      378                      3.722406959167027        13.939003406172171       -1.808201354874481E8     -8.623950233281493E-7    3.9421500190705308
0.6                       2.8                      380                      3.7212652676736613       13.939003406172171       -1.8201944637561002E8    -8.623950233281493E-7    3.9408298276560796
0.6                       2.8                      382                      3.720124807701664        13.939003406172171       -1.8321875726377198E8    -8.623950233281493E-7    3.939509636241627
0.6                       2.8                      384                      3.7189830187911728       13.939003406172171       -1.8441806815193373E8    -8.623950233281493E-7    3.938189444827176
0.6                       2.8                      386                      3.717841597382246        13.939003406172171       -1.8561737904009426E8    -8.623950233281493E-7    3.9368692534127248
0.6                       2.8                      388                      3.716700780582581        13.939003406172171       -1.8681668992825642E8    -8.623950233281493E-7    3.9355490619982723
0.6                       2.8                      390                      3.7155605683921773       13.939003406172171       -1.8801600081641805E8    -8.623950233281493E-7    3.934227211041036
0.6                       2.8                      392                      3.7144209608110352       13.939003406172171       -1.8921531170458114E8    -8.623950233281493E-7    3.932904984283013
0.6                       2.8                      394                      3.713281957839154        13.939003406172171       -1.9041462259274104E8    -8.623950233281493E-7    3.931582757524991
0.6                       2.8                      396                      3.7121435594765346       13.939003406172171       -1.916139334809039E8     -8.623950233281493E-7    3.930260530766968
0.6                       2.8                      398                      3.711005765723176        13.939003406172171       -1.9281324436906636E8    -8.623950233281493E-7    3.9289383040089456
0.6                       2.8                      400                      3.7098657220331566       13.939003406172171       -1.9401255525722784E8    -8.623950233281493E-7    3.927616077250923
0.6                       2.8                      402                      3.708724808575693        13.939003406172171       -1.9521186614538932E8    -8.623950233281493E-7    3.926293850492901
0.6                       2.8                      404                      3.707583690415205        13.939003406172171       -1.964111770335517E8     -8.623950233281493E-7    3.924970805291393
0.6                       2.8                      406                      3.7064423675516927       13.939003406172171       -1.9761048792171285E8    -8.623950233281493E-7    3.923645405239293
0.6                       2.8                      408                      3.705300839985156        13.939003406172171       -1.988097988098749E8     -8.623950233281493E-7    3.922320005187191
0.6                       2.8                      410                      3.7041591077155944       13.939003406172171       -2.0000910969803712E8    -8.623950233281493E-7    3.920994605135091
0.6                       2.8                      412                      3.7030171707430086       13.939003406172171       -2.012084205861977E8     -8.623950233281493E-7    3.919669205082989
0.6                       2.8                      414                      3.7018750290673985       13.939003406172171       -2.024077314743607E8     -8.623950233281493E-7    3.9183438050308883
0.6                       2.8                      416                      3.700731211819246        13.939003406172171       -2.0360704236252186E8    -8.623950233281493E-7    3.917018404978788
0.6                       2.8                      418                      3.699586079202615        13.939003406172171       -2.0480635325068507E8    -8.623950233281493E-7    3.9156930049266863
0.6                       2.8                      420                      3.698440248783664        13.939003406172171       -2.0600566413884658E8    -8.623950233281493E-7    3.914364058614806
0.6                       2.8                      422                      3.697293720562393        13.939003406172171       -2.0720497502700877E8    -8.623950233281493E-7    3.9130335958738236
0.6                       2.8                      424                      3.696146494538802        13.939003406172171       -2.0840428591517022E8    -8.623950233281493E-7    3.9117031331328422
0.6                       2.8                      426                      3.6949985707128903       13.939003406172171       -2.096035968033309E8     -8.623950233281493E-7    3.91037267039186
0.6                       2.8                      428                      3.6938499490846586       13.939003406172171       -2.1080290769149303E8    -8.623950233281493E-7    3.9090422076508786
0.6                       2.8                      430                      3.6927006296541074       13.939003406172171       -2.1200221857965565E8    -8.623950233281493E-7    3.907711744909897
0.6                       2.8                      432                      3.6915504170475892       13.939003406172171       -2.132015294678181E8     -8.623950233281493E-7    3.9063812821689154
0.6                       2.8                      434                      3.6903992938453527       13.939003406172171       -2.144008403559788E8     -8.623950233281493E-7    3.9050496370061483
0.6                       2.8                      436                      3.6892473931480545       13.939003406172171       -2.1560015124414113E8    -8.623950233281493E-7    3.9037109069224085
0.6                       2.8                      438                      3.688094714955693        13.939003406172171       -2.1679946213230294E8    -8.623950233281493E-7    3.902372176838669
0.6                       2.8                      440                      3.6869412592682695       13.939003406172171       -2.179987730204659E8     -8.623950233281493E-7    3.9010334467549295
0.6                       2.8                      442                      3.6857870260857837       13.939003406172171       -2.191980839086266E8     -8.623950233281493E-7    3.8996947166711897
0.6                       2.8                      444                      3.6846320154082357       13.939003406172171       -2.2039739479678887E8    -8.623950233281493E-7    3.89835598658745
0.6                       2.8                      446                      3.683476227235625        13.939003406172171       -2.2159670568495053E8    -8.623950233281493E-7    3.8970172565037102
0.6                       2.8                      448                      3.68231969226441         13.939003406172171       -2.2279601657311198E8    -8.623950233281493E-7    3.8956785264199705
0.6                       2.8                      450                      3.6811624286261844       13.939003406172171       -2.239953274612738E8     -8.623950233281493E-7    3.894331754254971
0.6                       2.8                      452                      3.6800044033717767       13.939003406172171       -2.2519463834943604E8    -8.623950233281493E-7    3.892979290564122
0.6                       2.8                      454                      3.678845616501187        13.939003406172171       -2.263939492375974E8     -8.623950233281493E-7    3.891626826873273
0.6                       2.8                      456                      3.6776860680144154       13.939003406172171       -2.2759326012576008E8    -8.623950233281493E-7    3.8902743631824235
0.6                       2.8                      458                      3.676525757911461        13.939003406172171       -2.2879257101392132E8    -8.623950233281493E-7    3.888921899491575
0.6                       2.8                      460                      3.675364686192325        13.939003406172171       -2.2999188190208277E8    -8.623950233281493E-7    3.8875694358007253
