trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98444444,0.00788378,1835.5048,0.008969107,0.03082886,18.2627
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9842889,0.007884179,1835.4565,0.008969107,0.03082886,18.2681
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98413336,0.007884578,1835.4087,0.008969107,0.03082886,18.2735
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9839778,0.0078849755,1835.3602,0.008969107,0.03082886,18.278904
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9838222,0.007885369,1835.3123,0.008969107,0.03082886,18.284304
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98366666,0.007885761,1835.264,0.008969107,0.03082886,18.289711
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9835111,0.007886156,1835.2161,0.008969107,0.03082886,18.295116
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9833556,0.007886546,1835.1683,0.008969107,0.03082886,18.300528
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9832,0.007886939,1835.12,0.008969107,0.03082886,18.305933
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98304445,0.007887325,1835.072,0.008969107,0.03082886,18.311346
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9828889,0.007887715,1835.0242,0.008969107,0.03082886,18.316757
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9827333,0.0078881,1834.9757,0.008969107,0.03082886,18.322172
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9825778,0.007888483,1834.9279,0.008969107,0.03082886,18.327587
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98242223,0.007888867,1834.8799,0.008969107,0.03082886,18.333006
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98226666,0.007889248,1834.8314,0.008969107,0.03082886,18.338428
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9821111,0.007889628,1834.7836,0.008969107,0.03082886,18.343845
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9819555,0.00789001,1834.7356,0.008969107,0.03082886,18.34927
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9818,0.0078903865,1834.6876,0.008969107,0.03082886,18.354689
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.98164445,0.007890761,1834.6394,0.008969107,0.03082886,18.360115
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9814889,0.007891139,1834.5916,0.008969107,0.03082886,18.365543
